iter	Passed	Remaining
175	3387	15861
176	3406	15838
177	3425	15816
178	3444	15796
179	3465	15787
180	3482	15757
181	3500	15731
182	3517	15704
183	3536	15682
184	3555	15664
185	3573	15640
186	3595	15633
187	3617	15624
188	3637	15610
189	3657	15593
190	3682	15598
191	3706	15598
192	3728	15589
193	3750	15581
194	3773	15577
195	3796	15572
196	3815	15553
197	3832	15524
198	3850	15498
199	3868	15474
200	3890	15466
201	3911	15452
202	3930	15431
203	3951	15417
204	3970	15397
205	3988	15371
206	4008	15355
207	4027	15335
208	4047	15317
209	4068	15305
210	4087	15285
211	4107	15268
212	4127	15249
213	4148	15235
214	4167	15214
215	4185	15192
216	4206	15177
217	4250	15247
218	4292	15308
219	4325	15336
220	4355	15351
221	4386	15372
222	4416	15389
223	4435	15366
224	4455	15347
225	4485	15363
226	4504	15337
227	4521	15310
228	4540	15286
229	4558	15262
230	4579	15243
231	4596	15216
232	4615	15195
233	4635	15173
234	4651	15142
235	4670	15120
236	4689	15095
237	4706	15069
238	4725	15045
239	4743	15021
240	4761	14994
241	4779	14971
242	4801	14959
243	4822	14941
244	4841	14920
245	4861	14899
246	4878	14872
247	4894	14841
248	4913	14819
249	4930	14792
250	4950	14771
251	4967	14746
252	4984	14718
253	5005	14699
254	5023	14677
255	5041	14653
256	5061	14632
257	5082	14616
258	5099	14589
259	5117	14564
260	5134	14537
261	5153	14517
262	5171	14492
263	5191	14474
264	5210	14450
265	5228	14426
266	5248	14407
267	5266	14385
268	5286	14364
269	5304	14341
270	5322	14318
271	5342	14298
272	5360	14275
273	5376	14246
274	5394	14222
275	5413	14199
276	5431	14176
277	5449	14153
278	5467	14128
279	5485	14104
280	5502	14079
281	5521	14057
282	5539	14033
283	5556	14008
284	5574	13986
285	5596	13971
286	5615	13949
287	5634	13929
288	5654	13910
289	5672	13888
290	5690	13865
291	5709	13843
292	5727	13820
293	5745	13797
294	5764	13776
295	5780	13747
296	5796	13720
297	5812	13691
298	5828	13664
299	5846	13641
300	5863	13615
301	5878	13587
302	5894	13558
303	5910	13532
304	5926	13505
305	5943	13478
306	5958	13450
307	5975	13424
308	5993	13403
309	6010	13379
310	6026	13351
311	6043	13326
312	6060	13302
313	6075	13274
314	6092	13248
315	6109	13223
316	6127	13202
317	6145	13179
318	6162	13154
319	6178	13130
320	6195	13105
321	6211	13079
322	6228	13054
323	6244	13028
324	6260	13003
325	6276	12977
326	6292	12950
327	6309	12927
328	6325	12900
329	6341	12875
330	6357	12848
331	6375	12827
332	6392	12803
333	6410	12782
334	6428	12761
335	6447	12741
336	6465	12719
337	6482	12696
338	6498	12671
339	6514	12645
340	6530	12620
341	6548	12599
342	6565	12576
343	6581	12551
344	6598	12527
345	6617	12508
346	6635	12486
347	6653	12464
348	6670	12441
349	6686	12417
350	6702	12392
351	6719	12369
352	6736	12346
353	6753	12323
354	6769	12300
355	6788	12280
356	6806	12259
357	6824	12237
358	6841	12216
359	6858	12193
360	6875	12170
361	6892	12147
362	6910	12126
363	6926	12102
364	6944	12081
365	6961	12059
366	6978	12036
367	6994	12012
368	7010	11988
369	7027	11965
370	7045	11945
371	7061	11921
372	7078	11898
373	7094	11874
374	7110	11851
375	7126	11827
376	7145	11807
377	7162	11786
378	7180	11765
379	7200	11747
380	7218	11728
381	7236	11707
382	7255	11688
383	7273	11667
384	7291	11647
385	7308	11625
386	7326	11605
387	7344	11585
388	7363	11566
389	7382	11547
390	7398	11523
391	7415	11501
392	7433	11480
393	7450	11459
394	7468	11438
395	7484	11416
396	7500	11392
397	7516	11369
398	7534	11348
399	7550	11326
400	7567	11304
401	7586	11284
402	7602	11262
403	7619	11241
404	7638	11221
405	7658	11204
406	7674	11182
407	7692	11161
408	7709	11140
409	7727	11120
410	7745	11099
411	7761	11076
412	7779	11056
413	7797	11036
414	7812	11013
415	7830	10993
416	7851	10977
417	7870	10958
418	7889	10940
419	7907	10919
420	7926	10900
421	7946	10884
422	7963	10862
423	7981	10842
424	7998	10821
425	8015	10799
426	8033	10780
427	8053	10763
428	8073	10745
429	8090	10724
430	8106	10701
431	8122	10679
432	8139	10657
433	8155	10636
434	8174	10616
435	8191	10596
436	8209	10577
437	8226	10555
438	8243	10534
439	8261	10514
440	8277	10492
441	8294	10470
442	8311	10449
443	8328	10429
444	8346	10409
445	8365	10391
446	8387	10376
447	8404	10355
448	8422	10335
449	8439	10315
450	8458	10297
451	8481	10282
452	8504	10269
453	8528	10256
454	8553	10244
455	8577	10232
456	8600	10218
457	8621	10202
458	8642	10185
459	8660	10167
460	8679	10147
461	8695	10125
462	8711	10103
463	8727	10082
464	8744	10060
465	8761	10040
466	8778	10019
467	8794	9997
468	8810	9975
469	8827	9954
470	8844	9934
471	8860	9911
472	8877	9890
473	8893	9869
474	8909	9847
475	8926	9826
476	8942	9804
477	8959	9784
478	8977	9764
479	8995	9745
480	9018	9731
481	9037	9712
482	9059	9697
483	9080	9680
484	9102	9665
485	9122	9647
486	9140	9628
487	9158	9608
488	9179	9592
489	9196	9571
490	9214	9552
491	9231	9531
492	9248	9511
493	9266	9491
494	9283	9470
495	9300	9450
496	9318	9431
497	9336	9411
498	9353	9390
499	9369	9369
500	9386	9348
501	9402	9327
502	9418	9306
503	9435	9286
504	9452	9265
505	9468	9243
506	9485	9223
507	9500	9201
508	9516	9179
509	9532	9159
510	9550	9138
511	9567	9119
512	9585	9099
513	9602	9079
514	9620	9059
515	9638	9040
516	9654	9019
517	9672	9000
518	9691	8981
519	9709	8962
520	9728	8944
521	9746	8925
522	9764	8905
523	9783	8887
524	9800	8866
525	9817	8846
526	9835	8827
527	9852	8807
528	9869	8787
529	9887	8767
530	9904	8748
531	9923	8729
532	9941	8710
533	9958	8689
534	9976	8670
535	9993	8650
536	10010	8630
537	10027	8610
538	10043	8590
539	10062	8571
540	10080	8552
541	10100	8535
542	10122	8519
543	10143	8502
544	10166	8488
545	10189	8472
546	10210	8456
547	10233	8440
548	10257	8426
549	10276	8408
550	10295	8389
551	10315	8372
552	10338	8356
553	10356	8337
554	10374	8318
555	10391	8297
556	10408	8278
557	10423	8256
558	10440	8236
559	10459	8218
560	10475	8197
561	10492	8177
562	10509	8157
563	10526	8137
564	10545	8118
565	10562	8099
566	10580	8079
567	10596	8059
568	10612	8038
569	10628	8018
570	10645	7998
571	10663	7979
572	10680	7958
573	10696	7938
574	10712	7917
575	10727	7896
576	10744	7876
577	10761	7857
578	10780	7838
579	10796	7818
580	10813	7798
581	10829	7778
582	10846	7757
583	10863	7738
584	10879	7717
585	10898	7699
586	10916	7680
587	10932	7660
588	10948	7640
589	10964	7619
590	10981	7599
591	10998	7580
592	11016	7560
593	11033	7541
594	11050	7521
595	11071	7504
596	11091	7486
597	11109	7468
598	11126	7448
599	11142	7428
600	11159	7408
601	11176	7389
602	11193	7369
603	11210	7350
604	11228	7331
605	11244	7310
606	11263	7292
607	11278	7271
608	11296	7252
609	11313	7233
610	11331	7214
611	11348	7194
612	11364	7174
613	11383	7156
614	11399	7136
615	11417	7117
616	11435	7098
617	11452	7079
618	11471	7060
619	11488	7041
620	11504	7021
621	11520	7001
622	11540	6983
623	11560	6965
624	11576	6946
625	11594	6927
626	11612	6908
627	11628	6888
628	11646	6869
629	11664	6850
630	11680	6830
631	11697	6811
632	11715	6792
633	11733	6773
634	11752	6755
635	11770	6736
636	11788	6717
637	11806	6698
638	11822	6679
639	11840	6660
640	11856	6640
641	11873	6621
642	11889	6601
643	11906	6581
644	11923	6562
645	11940	6543
646	11956	6523
647	11974	6504
648	11990	6484
649	12007	6465
650	12026	6447
651	12044	6428
652	12060	6408
653	12076	6389
654	12094	6370
655	12109	6350
656	12126	6330
657	12143	6311
658	12162	6293
659	12179	6274
660	12197	6255
661	12213	6235
662	12230	6216
663	12247	6197
664	12264	6178
665	12281	6159
666	12298	6140
667	12316	6121
668	12334	6102
669	12353	6084
670	12372	6066
671	12391	6048
672	12408	6029
673	12426	6010
674	12443	5991
675	12461	5972
676	12478	5953
677	12495	5934
678	12511	5914
679	12528	5895
680	12545	5876
681	12562	5857
682	12579	5838
683	12596	5819
684	12613	5800
685	12631	5781
686	12647	5762
687	12664	5743
688	12679	5723
689	12696	5704
690	12712	5684
691	12729	5665
692	12746	5646
693	12764	5628
694	12780	5608
695	12797	5589
696	12814	5570
697	12831	5551
698	12848	5532
699	12865	5513
700	12880	5493
701	12896	5474
702	12913	5455
703	12929	5436
704	12946	5417
705	12964	5398
706	12981	5379
707	12998	5360
708	13014	5341
709	13030	5322
710	13046	5303
711	13063	5283
712	13078	5264
713	13096	5245
714	13112	5226
715	13128	5207
716	13144	5188
717	13161	5169
718	13178	5150
719	13196	5132
720	13213	5113
721	13230	5094
722	13247	5075
723	13265	5056
724	13282	5038
725	13300	5019
726	13316	5000
727	13333	4981
728	13349	4962
729	13368	4944
730	13385	4925
731	13402	4907
732	13422	4889
733	13441	4871
734	13457	4852
735	13473	4833
736	13490	4814
737	13508	4795
738	13524	4776
739	13541	4757
740	13558	4739
741	13574	4720
742	13590	4700
743	13609	4682
744	13625	4663
745	13641	4644
746	13658	4625
747	13674	4606
748	13690	4587
749	13706	4568
750	13723	4550
751	13739	4530
752	13756	4512
753	13772	4493
754	13792	4475
755	13809	4457
756	13826	4438
757	13842	4419
758	13860	4401
759	13877	4382
760	13894	4363
761	13910	4344
762	13929	4326
763	13944	4307
764	13959	4288
765	13976	4269
766	13993	4250
767	14010	4232
768	14026	4213
769	14042	4194
770	14058	4175
771	14075	4157
772	14092	4138
773	14108	4119
774	14125	4100
775	14141	4082
776	14159	4063
777	14175	4044
778	14191	4025
779	14207	4007
780	14223	3988
781	14241	3970
782	14257	3951
783	14273	3932
784	14290	3913
785	14306	3895
786	14326	3877
787	14342	3858
788	14358	3839
789	14377	3821
790	14394	3803
791	14411	3784
792	14427	3766
793	14444	3747
794	14461	3729
795	14476	3710
796	14494	3691
797	14511	3673
798	14526	3654
799	14544	3636
800	14563	3618
801	14581	3599
802	14599	3581
803	14617	3563
804	14633	3544
805	14652	3526
806	14669	3508
807	14685	3489
808	14703	3471
809	14720	3452
810	14737	3434
811	14753	3415
812	14770	3397
813	14789	3379
814	14807	3361
815	14825	3342
816	14843	3324
817	14860	3306
818	14876	3287
819	14892	3269
820	14908	3250
821	14927	3232
822	14945	3214
823	14961	3195
824	14977	3177
825	14993	3158
826	15009	3139
827	15026	3121
828	15042	3102
829	15061	3084
830	15077	3066
831	15092	3047
832	15110	3029
833	15126	3010
834	15143	2992
835	15158	2973
836	15174	2955
837	15191	2936
838	15208	2918
839	15225	2900
840	15241	2881
841	15256	2862
842	15273	2844
843	15290	2826
844	15306	2807
845	15324	2789
846	15342	2771
847	15359	2753
848	15375	2734
849	15393	2716
850	15409	2697
851	15426	2679
852	15441	2661
853	15457	2642
854	15474	2624
855	15491	2606
856	15508	2587
857	15524	2569
858	15541	2551
859	15557	2532
860	15575	2514
861	15594	2496
862	15613	2478
863	15629	2460
864	15645	2441
865	15662	2423
866	15677	2405
867	15694	2386
868	15710	2368
869	15727	2350
870	15744	2331
871	15761	2313
872	15777	2295
873	15793	2276
874	15809	2258
875	15827	2240
876	15843	2222
877	15860	2203
878	15876	2185
879	15892	2167
880	15909	2148
881	15925	2130
882	15942	2112
883	15960	2094
884	15975	2075
885	15989	2057
886	16004	2038
887	16020	2020
888	16036	2002
889	16052	1983
890	16069	1965
891	16089	1948
892	16108	1930
893	16124	1911
894	16141	1893
895	16158	1875
896	16175	1857
897	16191	1839
898	16207	1820
899	16223	1802
900	16239	1784
901	16255	1766
902	16270	1747
903	16286	1729
904	16302	1711
905	16319	1693
906	16337	1675
907	16354	1657
908	16371	1638
909	16386	1620
910	16403	1602
911	16419	1584
912	16436	1566
913	16453	1548
914	16470	1530
915	16486	1511
916	16502	1493
917	16518	1475
918	16535	1457
919	16551	1439
920	16568	1421
921	16585	1403
922	16601	1384
923	16617	1366
924	16636	1348
925	16653	1330
926	16670	1312
927	16686	1294
928	16705	1276
929	16721	1258
930	16739	1240
931	16757	1222
932	16775	1204
933	16792	1186
934	16812	1168
935	16830	1150
936	16848	1132
937	16867	1114
938	16885	1096
939	16903	1078
940	16919	1060
941	16934	1042
942	16952	1024
943	16968	1006
944	16985	988
945	17004	970
946	17024	952
947	17042	934
948	17058	916
949	17075	898
950	17091	880
951	17107	862
952	17124	844
953	17141	826
954	17159	808
955	17176	790
956	17193	772
957	17208	754
958	17223	736
959	17239	718
960	17257	700
961	17273	682
962	17290	664
963	17307	646
964	17323	628
965	17339	610
966	17356	592
967	17374	574
968	17390	556
969	17406	538
970	17423	520
971	17440	502
972	17456	484
973	17473	466
974	17490	448
975	17506	430
976	17524	412
977	17541	394
978	17558	376
979	17576	358
980	17591	340
981	17601	322
982	17619	304
983	17636	286
984	17654	268
985	17670	250
986	17687	232
987	17703	215
988	17718	197
989	17737	179
990	17753	161
991	17770	143
992	17787	125
993	17806	107
994	17822	89
995	17838	71
996	17855	53
997	17872	35
998	17888	17
999	17905	0
