iter	RMSE
517	549.9799118
518	549.9202376
519	549.8599761
520	549.7990578
521	549.7715449
522	549.7389205
523	549.6712003
524	549.6243445
525	549.6145232
526	549.582829
527	549.5364185
528	549.5207374
529	549.4936328
530	549.4100629
531	549.3571765
532	549.3414297
533	549.2916742
534	549.2638782
535	549.2130817
536	549.1830325
537	549.1035888
538	549.0374839
539	549.0049486
540	548.9577658
541	548.911462
542	548.850776
543	548.8098799
544	548.7592639
545	548.7210116
546	548.636436
547	548.6148264
548	548.5671797
549	548.5128931
550	548.4559925
551	548.4357309
552	548.393012
553	548.3413447
554	548.2882079
555	548.2642712
556	548.2470178
557	548.19436
558	548.1528244
559	548.078712
560	548.0593683
561	548.0012322
562	547.9536514
563	547.900674
564	547.8400749
565	547.8064543
566	547.7824324
567	547.705409
568	547.6995191
569	547.6491432
570	547.6131416
571	547.5653296
572	547.5106979
573	547.4587147
574	547.3973006
575	547.3689352
576	547.3097096
577	547.2901071
578	547.2122801
579	547.0799116
580	547.0527741
581	547.007288
582	546.9465003
583	546.9090506
584	546.8704912
585	546.8378862
586	546.7600726
587	546.7004344
588	546.6271754
589	546.5664249
590	546.4838114
591	546.4262697
592	546.3885479
593	546.2916663
594	546.1645933
595	546.110049
596	546.0572352
597	546.0300053
598	545.9969679
599	545.9633726
600	545.9379969
601	545.9138193
602	545.8463711
603	545.8363114
604	545.7704478
605	545.7206251
606	545.6967392
607	545.6308117
608	545.5637838
609	545.5114046
610	545.4902519
611	545.4615913
612	545.4150648
613	545.3856908
614	545.3761084
615	545.3267395
616	545.2501948
617	545.2019307
618	545.1752243
619	545.1685102
620	545.1171602
621	545.0902464
622	545.036149
623	545.0159759
624	544.9936748
625	544.9413715
626	544.8983446
627	544.8857694
628	544.8402599
629	544.8083877
630	544.7636651
631	544.7374792
632	544.6863296
633	544.6648345
634	544.6361568
635	544.6189642
636	544.5640985
637	544.5439729
638	544.499955
639	544.4484275
640	544.4141651
641	544.3558092
642	544.2975964
643	544.2432728
644	544.2157093
645	544.190395
646	544.1532993
647	544.0446795
648	544.0228614
649	543.9773689
650	543.9135049
651	543.9024905
652	543.8314903
653	543.8100158
654	543.7950337
655	543.7666133
656	543.7465034
657	543.7155637
658	543.6805706
659	543.6547187
660	543.6210364
661	543.5421605
662	543.4986567
663	543.4500195
664	543.4301922
665	543.3913948
666	543.3567253
667	543.3160725
668	543.2959522
669	543.2691666
670	543.2301049
671	543.2078216
672	543.1663136
673	543.1313193
674	543.0564676
675	543.0368933
676	542.9859184
677	542.9451118
678	542.9218558
679	542.8994821
680	542.8563547
681	542.8229483
682	542.750833
683	542.6771546
684	542.6340813
685	542.5841194
686	542.5417967
687	542.5037603
688	542.4836477
689	542.4464344
690	542.4095271
691	542.3709638
692	542.3231899
693	542.2894481
694	542.2721255
695	542.2351743
696	542.1833782
697	542.1544678
698	542.0929732
699	542.0767629
700	542.066481
701	542.0585412
702	542.0208711
703	541.9462022
704	541.8800318
705	541.8130472
706	541.7558408
707	541.7255865
708	541.6818259
709	541.6607899
710	541.6213113
711	541.5782574
712	541.5357688
713	541.4904546
714	541.4422117
715	541.379914
716	541.3382226
717	541.2812234
718	541.2457357
719	541.2202237
720	541.2092839
721	541.1878932
722	541.1170794
723	541.0926608
724	541.050885
725	541.0068063
726	540.9883552
727	540.9532278
728	540.9069257
729	540.8474444
730	540.7880748
731	540.7534819
732	540.7149442
733	540.6369605
734	540.5662304
735	540.5061614
736	540.418305
737	540.3463498
738	540.3063627
739	540.2196588
740	540.1891898
741	540.1426732
742	540.0325
743	540.0099739
744	539.9423165
745	539.9252302
746	539.8800743
747	539.8586373
748	539.8582634
749	539.8359559
750	539.7955565
751	539.7299909
752	539.7098037
753	539.7040068
754	539.6922842
755	539.6741623
756	539.6363395
757	539.5755431
758	539.5478609
759	539.5141642
760	539.4457482
761	539.4390869
762	539.3960102
763	539.3956486
764	539.3844582
765	539.3480666
766	539.2993459
767	539.2599109
768	539.2357073
769	539.1967836
770	539.1188408
771	539.0912301
772	539.0534257
773	539.0020079
774	538.9640398
775	538.8991985
776	538.8560293
777	538.8089671
778	538.8030438
779	538.7662774
780	538.731051
781	538.6947404
782	538.675257
783	538.6316548
784	538.5926615
785	538.5543332
786	538.4868133
787	538.4864682
788	538.4005633
789	538.3257644
790	538.2847651
791	538.227871
792	538.1776501
793	538.1261525
794	538.106275
795	538.0991263
796	538.0743186
797	538.0176426
798	538.0173244
799	537.9858459
800	537.92019
801	537.8990489
802	537.8671631
803	537.8276395
804	537.795048
805	537.7760993
806	537.7458058
807	537.6894815
808	537.678396
809	537.61944
810	537.5980959
811	537.573811
812	537.5570572
813	537.5366484
814	537.5069897
815	537.4574436
816	537.4366518
817	537.4092101
818	537.3660058
819	537.2905875
820	537.2373989
821	537.2282053
822	537.1756449
823	537.1508242
824	537.1014318
825	537.0699275
826	537.0450983
827	537.0001394
828	536.9588331
829	536.9018078
830	536.8263092
831	536.8222607
832	536.8141495
833	536.806612
834	536.7592557
835	536.7380826
836	536.687395
837	536.6193536
838	536.5424062
839	536.5020509
840	536.4781296
841	536.4425408
842	536.3938875
843	536.3257316
844	536.2797972
845	536.2060281
846	536.1597298
847	536.153837
848	536.1342613
849	536.1323638
850	536.0733632
851	536.0386498
852	536.0093839
853	535.9581089
854	535.905645
855	535.8283632
856	535.7948495
857	535.7573628
858	535.7046469
859	535.7028301
860	535.6797915
861	535.6568024
862	535.6550902
863	535.6348554
864	535.579745
865	535.5171007
866	535.5065346
867	535.437647
868	535.436056
869	535.42925
870	535.3594295
871	535.3330038
872	535.2645216
873	535.2341773
874	535.1834962
875	535.1461876
876	535.1067993
877	535.0657978
878	535.0471312
879	535.0406773
880	535.0343727
881	534.9995373
882	534.9456338
883	534.9150791
884	534.9048798
885	534.9018299
886	534.8992531
887	534.864124
888	534.8387465
889	534.8052068
890	534.7854258
891	534.7482704
892	534.7196303
893	534.6944133
894	534.6411723
895	534.6144194
896	534.5591754
897	534.5363183
898	534.5103138
899	534.4950199
900	534.487031
901	534.4593817
902	534.405731
903	534.3367707
904	534.2705914
905	534.2258022
906	534.2118795
907	534.2041478
908	534.1618337
909	534.0977546
910	534.0680531
911	534.024187
912	533.985059
913	533.9788921
914	533.9438437
915	533.9152442
916	533.8893087
917	533.880642
918	533.8290867
919	533.783122
920	533.7789361
921	533.7706312
922	533.7294477
923	533.6923989
924	533.6569907
925	533.635428
926	533.5982066
927	533.5727823
928	533.5555122
929	533.5214629
930	533.5157654
931	533.5055868
932	533.4465943
933	533.4398717
934	533.3972627
935	533.3690595
936	533.3467249
937	533.3297517
938	533.2828882
939	533.2644003
940	533.2280762
941	533.2044128
942	533.1429227
943	533.097126
944	533.0711837
945	533.0483058
946	533.0299207
947	532.9967392
948	532.9648232
949	532.9412969
950	532.9166698
951	532.888458
952	532.8185967
953	532.7629518
954	532.703069
955	532.6634188
956	532.624138
957	532.6072612
958	532.5811941
959	532.5449083
960	532.5294634
961	532.4925003
962	532.40469
963	532.3558763
964	532.3352395
965	532.3032737
966	532.2878297
967	532.252908
968	532.1999211
969	532.1695394
970	532.1290905
971	532.0875143
972	532.0482997
973	532.0185331
974	531.9835307
975	531.9159387
976	531.901076
977	531.8816636
978	531.8295659
979	531.8004878
980	531.7848979
981	531.7847291
982	531.7210067
983	531.6454643
984	531.5670016
985	531.5316304
986	531.4773471
987	531.4288388
988	531.3802938
989	531.3622909
990	531.3413407
991	531.3022396
992	531.2957237
993	531.2839513
994	531.2211615
995	531.2059983
996	531.1529217
997	531.1395116
998	531.1105019
999	531.0465215
